Text,Field1,Field2
MUTiRiS,"First kill in won rounds
14.9%",0.98 (1281)
MUTiRiS,"First kill in won rounds
14.9%",1.04 (264)
MUTiRiS,"First kill in won rounds
14.9%",-
story,"Total opening kills
1307",
story,"Total opening deaths
900",
story,"Opening kill ratio
1.45",
story,"Opening kill rating
1.07",
story,"Team win percent after first kill
76.4%",
story,"First kill in won rounds
15.6%",Career
story,"First kill in won rounds
15.6%",1.04 (470)
story,"First kill in won rounds
15.6%",1.04 (402)
story,"First kill in won rounds
15.6%",1.02 (68)
story,"First kill in won rounds
15.6%",-
roman,"Total opening kills
3627",
roman,"Total opening deaths
3289",
roman,"Opening kill ratio
1.10",
roman,"Opening kill rating
1.00",
roman,"Team win percent after first kill
74.3%",
roman,"First kill in won rounds
14.0%",Career
roman,"First kill in won rounds
14.0%",0.98 (1452)
roman,"First kill in won rounds
14.0%",0.97 (1196)
roman,"First kill in won rounds
14.0%",1.04 (256)
roman,"First kill in won rounds
14.0%",-
FalleN,"Total opening kills
5348",
FalleN,"Total opening deaths
3722",
FalleN,"Opening kill ratio
1.44",
FalleN,"Opening kill rating
1.11",
FalleN,"Team win percent after first kill
73.7%",
FalleN,"First kill in won rounds
16.0%",Career
FalleN,"First kill in won rounds
16.0%",1.06 (1757)
FalleN,"First kill in won rounds
16.0%",1.08 (822)
FalleN,"First kill in won rounds
16.0%",1.04 (935)
FalleN,"First kill in won rounds
16.0%",1.00 (109)
JOTA,"Total opening kills
1705",
JOTA,"Total opening deaths
1460",
JOTA,"Opening kill ratio
1.17",
JOTA,"Opening kill rating
1.04",
JOTA,"Team win percent after first kill
74.1%",
JOTA,"First kill in won rounds
14.6%",Career
JOTA,"First kill in won rounds
14.6%",1.08 (632)
JOTA,"First kill in won rounds
14.6%",1.10 (519)
JOTA,"First kill in won rounds
14.6%",1.00 (113)
JOTA,"First kill in won rounds
14.6%",1.08 (8)
boltz,"Total opening kills
3335",
boltz,"Total opening deaths
2919",
boltz,"Opening kill ratio
1.14",
boltz,"Opening kill rating
0.98",
boltz,"Team win percent after first kill
77.2%",
boltz,"First kill in won rounds
12.7%",Career
boltz,"First kill in won rounds
12.7%",1.06 (1442)
boltz,"First kill in won rounds
12.7%",1.09 (888)
boltz,"First kill in won rounds
12.7%",1.02 (554)
boltz,"First kill in won rounds
12.7%",0.98 (49)
chelo,"Total opening kills
3304",
chelo,"Total opening deaths
3157",
chelo,"Opening kill ratio
1.05",
chelo,"Opening kill rating
1.06",
chelo,"Team win percent after first kill
73.9%",
chelo,"First kill in won rounds
16.3%",Career
chelo,"First kill in won rounds
16.3%",1.05 (1090)
chelo,"First kill in won rounds
16.3%",1.07 (834)
chelo,"First kill in won rounds
16.3%",1.00 (256)
chelo,"First kill in won rounds
16.3%",0.94 (17)
VINI,"Total opening kills
2817",
VINI,"Total opening deaths
3013",
VINI,"Opening kill ratio
0.93",
VINI,"Opening kill rating
0.97",
VINI,"Team win percent after first kill
74.4%",
VINI,"First kill in won rounds
12.9%",Career
VINI,"First kill in won rounds
12.9%",0.99 (1154)
VINI,"First kill in won rounds
12.9%",1.00 (834)
VINI,"First kill in won rounds
12.9%",0.96 (320)
VINI,"First kill in won rounds
12.9%",0.95 (41)
XANTARES,"Total opening kills
7552",
XANTARES,"Total opening deaths
5834",
XANTARES,"Opening kill ratio
1.29",
XANTARES,"Opening kill rating
1.19",
XANTARES,"Team win percent after first kill
74.9%",
XANTARES,"First kill in won rounds
19.8%",Career
XANTARES,"First kill in won rounds
19.8%",1.17 (2033)
XANTARES,"First kill in won rounds
19.8%",1.17 (1607)
XANTARES,"First kill in won rounds
19.8%",1.14 (426)
XANTARES,"First kill in won rounds
19.8%",1.06 (22)
imoRR,"Total opening kills
3329",
imoRR,"Total opening deaths
3167",
imoRR,"Opening kill ratio
1.05",
imoRR,"Opening kill rating
1.18",
imoRR,"Team win percent after first kill
72.8%",
imoRR,"First kill in won rounds
21.4%",Career
imoRR,"First kill in won rounds
21.4%",1.02 (818)
imoRR,"First kill in won rounds
21.4%",1.03 (717)
imoRR,"First kill in won rounds
21.4%",0.99 (101)
imoRR,"First kill in won rounds
21.4%",0.81 (5)
Calyx,"Total opening kills
3055",
Calyx,"Total opening deaths
2596",
Calyx,"Opening kill ratio
1.18",
Calyx,"Opening kill rating
0.99",
Calyx,"Team win percent after first kill
73.7%",
Calyx,"First kill in won rounds
12.3%",Career
Calyx,"First kill in won rounds
12.3%",1.08 (1304)
Calyx,"First kill in won rounds
12.3%",1.08 (1037)
Calyx,"First kill in won rounds
12.3%",1.08 (267)
Calyx,"First kill in won rounds
12.3%",1.01 (17)
xfl0ud,"Total opening kills
693",
xfl0ud,"Total opening deaths
763",
xfl0ud,"Opening kill ratio
0.91",
xfl0ud,"Opening kill rating
0.86",
xfl0ud,"Team win percent after first kill
73.2%",
xfl0ud,"First kill in won rounds
8.5%",Career
xfl0ud,"First kill in won rounds
8.5%",0.98 (426)
xfl0ud,"First kill in won rounds
8.5%",0.99 (357)
xfl0ud,"First kill in won rounds
8.5%",0.96 (69)
xfl0ud,"First kill in won rounds
8.5%",0.98 (5)
MAJ3R,"Total opening kills
3210",
MAJ3R,"Total opening deaths
3345",
MAJ3R,"Opening kill ratio
0.96",
MAJ3R,"Opening kill rating
0.98",
MAJ3R,"Team win percent after first kill
73.3%",
MAJ3R,"First kill in won rounds
13.3%",Career
MAJ3R,"First kill in won rounds
13.3%",0.95 (1286)
MAJ3R,"First kill in won rounds
13.3%",0.95 (1000)
MAJ3R,"First kill in won rounds
13.3%",0.94 (286)
MAJ3R,"First kill in won rounds
13.3%",0.87 (12)
insani,"Total opening kills
987",
insani,"Total opening deaths
918",
insani,"Opening kill ratio
1.08",
insani,"Opening kill rating
1.08",
insani,"Team win percent after first kill
72.4%",
insani,"First kill in won rounds
16.6%",Career
insani,"First kill in won rounds
16.6%",1.07 (307)
insani,"First kill in won rounds
16.6%",1.09 (251)
insani,"First kill in won rounds
16.6%",1.02 (56)
insani,"First kill in won rounds
16.6%",-
HEN1,"Total opening kills
3796",
HEN1,"Total opening deaths
2375",
HEN1,"Opening kill ratio
1.60",
HEN1,"Opening kill rating
1.08",
HEN1,"Team win percent after first kill
74.4%",
HEN1,"First kill in won rounds
14.7%",Career
HEN1,"First kill in won rounds
14.7%",1.11 (1394)
HEN1,"First kill in won rounds
14.7%",1.12 (981)
HEN1,"First kill in won rounds
14.7%",1.07 (413)
HEN1,"First kill in won rounds
14.7%",1.04 (13)
brnz4n,"Total opening kills
1474",
brnz4n,"Total opening deaths
1341",
brnz4n,"Opening kill ratio
1.10",
brnz4n,"Opening kill rating
1.15",
brnz4n,"Team win percent after first kill
72.4%",
brnz4n,"First kill in won rounds
19.0%",Career
brnz4n,"First kill in won rounds
19.0%",1.04 (403)
brnz4n,"First kill in won rounds
19.0%",1.07 (306)
brnz4n,"First kill in won rounds
19.0%",0.95 (97)
brnz4n,"First kill in won rounds
19.0%",-
exit,"Total opening kills
1885",
exit,"Total opening deaths
1518",
exit,"Opening kill ratio
1.24",
exit,"Opening kill rating
0.92",
exit,"Team win percent after first kill
73.6%",
exit,"First kill in won rounds
9.8%",Career
exit,"First kill in won rounds
9.8%",1.08 (1050)
exit,"First kill in won rounds
9.8%",1.09 (830)
exit,"First kill in won rounds
9.8%",1.02 (220)
exit,"First kill in won rounds
9.8%",0.97 (8)
Tuurtle,"Total opening kills
3104",
Tuurtle,"Total opening deaths
3116",
Tuurtle,"Opening kill ratio
1.00",
Tuurtle,"Opening kill rating
1.03",
Tuurtle,"Team win percent after first kill
74.2%",
Tuurtle,"First kill in won rounds
15.4%",Career
Tuurtle,"First kill in won rounds
15.4%",1.01 (1083)
Tuurtle,"First kill in won rounds
15.4%",1.04 (886)
Tuurtle,"First kill in won rounds
15.4%",0.91 (197)
Tuurtle,"First kill in won rounds
15.4%",1.08 (8)
hasteka,"Total opening kills
868",
hasteka,"Total opening deaths
1016",
hasteka,"Opening kill ratio
0.85",
hasteka,"Opening kill rating
1.02",
hasteka,"Team win percent after first kill
69.6%",
hasteka,"First kill in won rounds
16.5%",Career
hasteka,"First kill in won rounds
16.5%",0.91 (287)
hasteka,"First kill in won rounds
16.5%",0.92 (228)
hasteka,"First kill in won rounds
16.5%",0.90 (59)
hasteka,"First kill in won rounds
16.5%",0.78 (5)
Xizt,"Total opening kills
3702",
Xizt,"Total opening deaths
3351",
Xizt,"Opening kill ratio
1.10",
Xizt,"Opening kill rating
0.97",
Xizt,"Team win percent after first kill
77.7%",
Xizt,"First kill in won rounds
12.4%",Career
Xizt,"First kill in won rounds
12.4%",0.98 (1667)
Xizt,"First kill in won rounds
12.4%",0.98 (845)
Xizt,"First kill in won rounds
12.4%",0.99 (822)
Xizt,"First kill in won rounds
12.4%",0.97 (92)
hades,"Total opening kills
2975",
hades,"Total opening deaths
1841",
hades,"Opening kill ratio
1.62",
hades,"Opening kill rating
1.13",
hades,"Team win percent after first kill
75.8%",
hades,"First kill in won rounds
17.1%",Career
hades,"First kill in won rounds
17.1%",1.09 (946)
hades,"First kill in won rounds
17.1%",1.11 (770)
hades,"First kill in won rounds
17.1%",1.03 (176)
hades,"First kill in won rounds
17.1%",0.91 (31)
KEi,"Total opening kills
3440",
KEi,"Total opening deaths
3361",
KEi,"Opening kill ratio
1.02",
KEi,"Opening kill rating
1.10",
KEi,"Team win percent after first kill
72.4%",
KEi,"First kill in won rounds
18.1%",Career
KEi,"First kill in won rounds
18.1%",1.05 (999)
KEi,"First kill in won rounds
18.1%",1.05 (943)
KEi,"First kill in won rounds
18.1%",0.93 (56)
KEi,"First kill in won rounds
18.1%",0.64 (4)
mynio,"Total opening kills
2850",
mynio,"Total opening deaths
3471",
mynio,"Opening kill ratio
0.82",
mynio,"Opening kill rating
0.95",
mynio,"Team win percent after first kill
72.5%",
mynio,"First kill in won rounds
13.9%",Career
mynio,"First kill in won rounds
13.9%",0.91 (1104)
mynio,"First kill in won rounds
13.9%",0.91 (1016)
mynio,"First kill in won rounds
13.9%",0.89 (88)
mynio,"First kill in won rounds
13.9%",0.67 (4)
Goofy,"Total opening kills
3975",
Goofy,"Total opening deaths
4330",
Goofy,"Opening kill ratio
0.92",
Goofy,"Opening kill rating
0.99",
Goofy,"Team win percent after first kill
71.6%",
Goofy,"First kill in won rounds
14.2%",Career
Goofy,"First kill in won rounds
14.2%",1.01 (1462)
Goofy,"First kill in won rounds
14.2%",1.01 (1338)
Goofy,"First kill in won rounds
14.2%",0.99 (124)
Goofy,"First kill in won rounds
14.2%",0.95 (4)
Kylar,"Total opening kills
2288",
Kylar,"Total opening deaths
2379",
Kylar,"Opening kill ratio
0.96",
Kylar,"Opening kill rating
0.96",
Kylar,"Team win percent after first kill
71.3%",
Kylar,"First kill in won rounds
12.6%",Career
Kylar,"First kill in won rounds
12.6%",1.01 (945)
Kylar,"First kill in won rounds
12.6%",1.02 (893)
Kylar,"First kill in won rounds
12.6%",0.98 (52)
Kylar,"First kill in won rounds
12.6%",0.78 (4)
dav1deuS,"Total opening kills
1641",
dav1deuS,"Total opening deaths
1553",
dav1deuS,"Opening kill ratio
1.06",
dav1deuS,"Opening kill rating
1.06",
dav1deuS,"Team win percent after first kill
72.3%",
dav1deuS,"First kill in won rounds
15.7%",Career
dav1deuS,"First kill in won rounds
15.7%",1.09 (545)
dav1deuS,"First kill in won rounds
15.7%",1.12 (460)
dav1deuS,"First kill in won rounds
15.7%",0.94 (85)
dav1deuS,"First kill in won rounds
15.7%",0.81 (11)
dgt,"Total opening kills
1510",
dgt,"Total opening deaths
1132",
dgt,"Opening kill ratio
1.33",
dgt,"Opening kill rating
1.01",
dgt,"Team win percent after first kill
75.9%",
dgt,"First kill in won rounds
12.9%",Career
dgt,"First kill in won rounds
12.9%",1.12 (633)
dgt,"First kill in won rounds
12.9%",1.12 (513)
dgt,"First kill in won rounds
12.9%",1.12 (120)
dgt,"First kill in won rounds
12.9%",1.01 (11)
max,"Total opening kills
2264",
max,"Total opening deaths
2313",
max,"Opening kill ratio
0.98",
max,"Opening kill rating
1.04",
max,"Team win percent after first kill
74.2%",
max,"First kill in won rounds
15.7%",Career
max,"First kill in won rounds
15.7%",1.00 (768)
max,"First kill in won rounds
15.7%",1.02 (601)
max,"First kill in won rounds
15.7%",0.94 (167)
max,"First kill in won rounds
15.7%",0.93 (11)
try,"Total opening kills
1640",
try,"Total opening deaths
1011",
try,"Opening kill ratio
1.62",
try,"Opening kill rating
1.15",
try,"Team win percent after first kill
73.8%",
try,"First kill in won rounds
16.9%",Career
try,"First kill in won rounds
16.9%",1.16 (503)
try,"First kill in won rounds
16.9%",1.17 (415)
try,"First kill in won rounds
16.9%",1.09 (88)
try,"First kill in won rounds
16.9%",0.90 (5)
buda,"Total opening kills
505",
buda,"Total opening deaths
607",
buda,"Opening kill ratio
0.83",
buda,"Opening kill rating
0.90",
buda,"Team win percent after first kill
71.1%",
buda,"First kill in won rounds
11.0%",Career
buda,"First kill in won rounds
11.0%",0.90 (244)
buda,"First kill in won rounds
11.0%",0.92 (186)
buda,"First kill in won rounds
11.0%",0.86 (58)
buda,"First kill in won rounds
11.0%",0.74 (7)
iM,"Total opening kills
3125",
iM,"Total opening deaths
2926",
iM,"Opening kill ratio
1.07",
iM,"Opening kill rating
1.08",
iM,"Team win percent after first kill
71.2%",
iM,"First kill in won rounds
16.8%",Career
iM,"First kill in won rounds
16.8%",1.05 (983)
iM,"First kill in won rounds
16.8%",1.06 (838)
iM,"First kill in won rounds
16.8%",1.00 (145)
iM,"First kill in won rounds
16.8%",1.11 (29)
acoR,"Total opening kills
3664",
acoR,"Total opening deaths
2926",
acoR,"Opening kill ratio
1.25",
acoR,"Opening kill rating
1.08",
acoR,"Team win percent after first kill
75.7%",
acoR,"First kill in won rounds
16.3%",Career
acoR,"First kill in won rounds
16.3%",1.06 (1250)
acoR,"First kill in won rounds
16.3%",1.07 (974)
acoR,"First kill in won rounds
16.3%",1.04 (276)
acoR,"First kill in won rounds
16.3%",1.03 (45)
siuhy,"Total opening kills
2247",
siuhy,"Total opening deaths
2447",
siuhy,"Opening kill ratio
0.92",
siuhy,"Opening kill rating
1.02",
siuhy,"Team win percent after first kill
75.3%",
siuhy,"First kill in won rounds
16.1%",Career
siuhy,"First kill in won rounds
16.1%",0.99 (756)
siuhy,"First kill in won rounds
16.1%",0.99 (631)
siuhy,"First kill in won rounds
16.1%",0.94 (125)
siuhy,"First kill in won rounds
16.1%",0.92 (29)
isak,"Total opening kills
1718",
isak,"Total opening deaths
1771",
isak,"Opening kill ratio
0.97",
isak,"Opening kill rating
0.93",
isak,"Team win percent after first kill
72.1%",
isak,"First kill in won rounds
11.6%",Career
isak,"First kill in won rounds
11.6%",0.97 (785)
isak,"First kill in won rounds
11.6%",0.97 (679)
isak,"First kill in won rounds
11.6%",0.95 (106)
isak,"First kill in won rounds
11.6%",0.95 (29)
Keoz,"Total opening kills
2920",
Keoz,"Total opening deaths
3327",
Keoz,"Opening kill ratio
0.88",
Keoz,"Opening kill rating
1.00",
Keoz,"Team win percent after first kill
72.1%",
Keoz,"First kill in won rounds
15.3%",Career
Keoz,"First kill in won rounds
15.3%",0.96 (1021)
Keoz,"First kill in won rounds
15.3%",0.97 (867)
Keoz,"First kill in won rounds
15.3%",0.91 (154)
Keoz,"First kill in won rounds
15.3%",0.88 (37)
nawwk,"Total opening kills
3223",
nawwk,"Total opening deaths
2059",
nawwk,"Opening kill ratio
1.57",
nawwk,"Opening kill rating
1.05",
nawwk,"Team win percent after first kill
75.6%",
nawwk,"First kill in won rounds
14.3%",Career
nawwk,"First kill in won rounds
14.3%",1.11 (1238)
nawwk,"First kill in won rounds
14.3%",1.12 (1104)
nawwk,"First kill in won rounds
14.3%",1.08 (134)
nawwk,"First kill in won rounds
14.3%",1.12 (18)
STYKO,"Total opening kills
4204",
STYKO,"Total opening deaths
4567",
STYKO,"Opening kill ratio
0.92",
STYKO,"Opening kill rating
0.94",
STYKO,"Team win percent after first kill
73.1%",
STYKO,"First kill in won rounds
12.0%",Career
STYKO,"First kill in won rounds
12.0%",0.99 (1858)
STYKO,"First kill in won rounds
12.0%",0.99 (1389)
STYKO,"First kill in won rounds
12.0%",0.97 (469)
STYKO,"First kill in won rounds
12.0%",0.91 (37)
jkaem,"Total opening kills
5357",
jkaem,"Total opening deaths
5059",
jkaem,"Opening kill ratio
1.06",
jkaem,"Opening kill rating
1.08",
jkaem,"Team win percent after first kill
74.0%",
jkaem,"First kill in won rounds
17.6%",Career
jkaem,"First kill in won rounds
17.6%",1.04 (1663)
jkaem,"First kill in won rounds
17.6%",1.05 (1154)
jkaem,"First kill in won rounds
17.6%",1.03 (509)
jkaem,"First kill in won rounds
17.6%",1.01 (71)
jL,"Total opening kills
1874",
jL,"Total opening deaths
1754",
jL,"Opening kill ratio
1.07",
jL,"Opening kill rating
1.03",
jL,"Team win percent after first kill
74.1%",
jL,"First kill in won rounds
15.1%",Career
jL,"First kill in won rounds
15.1%",1.06 (650)
jL,"First kill in won rounds
15.1%",1.07 (538)
jL,"First kill in won rounds
15.1%",1.04 (112)
jL,"First kill in won rounds
15.1%",0.95 (18)
kyxsan,"Total opening kills
1726",
kyxsan,"Total opening deaths
1943",
kyxsan,"Opening kill ratio
0.89",
kyxsan,"Opening kill rating
0.95",
kyxsan,"Team win percent after first kill
71.0%",
kyxsan,"First kill in won rounds
12.5%",Career
kyxsan,"First kill in won rounds
12.5%",0.98 (706)
kyxsan,"First kill in won rounds
12.5%",0.98 (611)
kyxsan,"First kill in won rounds
12.5%",0.96 (95)
kyxsan,"First kill in won rounds
12.5%",0.93 (18)
BOROS,"Total opening kills
2270",
BOROS,"Total opening deaths
2171",
BOROS,"Opening kill ratio
1.05",
BOROS,"Opening kill rating
1.15",
BOROS,"Team win percent after first kill
71.7%",
BOROS,"First kill in won rounds
19.3%",Career
BOROS,"First kill in won rounds
19.3%",1.09 (600)
BOROS,"First kill in won rounds
19.3%",1.10 (564)
BOROS,"First kill in won rounds
19.3%",1.05 (36)
BOROS,"First kill in won rounds
19.3%",1.11 (16)
Woro2k,"Total opening kills
2471",
Woro2k,"Total opening deaths
1603",
Woro2k,"Opening kill ratio
1.54",
Woro2k,"Opening kill rating
1.16",
Woro2k,"Team win percent after first kill
76.7%",
Woro2k,"First kill in won rounds
18.0%",Career
Woro2k,"First kill in won rounds
18.0%",1.13 (743)
Woro2k,"First kill in won rounds
18.0%",1.14 (656)
Woro2k,"First kill in won rounds
18.0%",1.09 (87)
Woro2k,"First kill in won rounds
18.0%",1.04 (16)
DemQQ,"Total opening kills
2321",
DemQQ,"Total opening deaths
2329",
DemQQ,"Opening kill ratio
1.00",
DemQQ,"Opening kill rating
1.01",
DemQQ,"Team win percent after first kill
72.6%",
DemQQ,"First kill in won rounds
14.5%",Career
DemQQ,"First kill in won rounds
14.5%",0.98 (843)
DemQQ,"First kill in won rounds
14.5%",0.98 (752)
DemQQ,"First kill in won rounds
14.5%",1.02 (91)
DemQQ,"First kill in won rounds
14.5%",1.06 (16)
kRaSnaL,"Total opening kills
1400",
kRaSnaL,"Total opening deaths
1471",
kRaSnaL,"Opening kill ratio
0.95",
kRaSnaL,"Opening kill rating
0.98",
kRaSnaL,"Team win percent after first kill
74.1%",
kRaSnaL,"First kill in won rounds
13.3%",Career
kRaSnaL,"First kill in won rounds
13.3%",0.98 (551)
kRaSnaL,"First kill in won rounds
13.3%",0.99 (475)
kRaSnaL,"First kill in won rounds
13.3%",0.92 (76)
kRaSnaL,"First kill in won rounds
13.3%",0.91 (16)
CYPHER,"Total opening kills
2100",
CYPHER,"Total opening deaths
2373",
CYPHER,"Opening kill ratio
0.88",
CYPHER,"Opening kill rating
1.08",
CYPHER,"Team win percent after first kill
70.9%",
CYPHER,"First kill in won rounds
18.8%",Career
CYPHER,"First kill in won rounds
18.8%",0.98 (588)
CYPHER,"First kill in won rounds
18.8%",0.98 (554)
CYPHER,"First kill in won rounds
18.8%",1.06 (34)
CYPHER,"First kill in won rounds
18.8%",0.99 (10)
volt,"Total opening kills
1166",
volt,"Total opening deaths
1218",
volt,"Opening kill ratio
0.96",
volt,"Opening kill rating
0.97",
volt,"Team win percent after first kill
70.9%",
volt,"First kill in won rounds
13.3%",Career
volt,"First kill in won rounds
13.3%",1.00 (456)
volt,"First kill in won rounds
13.3%",1.00 (395)
volt,"First kill in won rounds
13.3%",1.01 (61)
volt,"First kill in won rounds
13.3%",0.99 (10)
rallen,"Total opening kills
5505",
rallen,"Total opening deaths
4667",
rallen,"Opening kill ratio
1.18",
rallen,"Opening kill rating
1.03",
rallen,"Team win percent after first kill
74.5%",
rallen,"First kill in won rounds
14.8%",Career
rallen,"First kill in won rounds
14.8%",1.05 (2016)
rallen,"First kill in won rounds
14.8%",1.06 (1623)
rallen,"First kill in won rounds
14.8%",1.03 (393)
rallen,"First kill in won rounds
14.8%",0.93 (17)
CRUC1AL,"Total opening kills
5651",
CRUC1AL,"Total opening deaths
3976",
CRUC1AL,"Opening kill ratio
1.42",
CRUC1AL,"Opening kill rating
1.15",
CRUC1AL,"Team win percent after first kill
74.7%",
CRUC1AL,"First kill in won rounds
18.4%",Career
CRUC1AL,"First kill in won rounds
18.4%",1.06 (1720)
CRUC1AL,"First kill in won rounds
18.4%",1.07 (1554)
CRUC1AL,"First kill in won rounds
18.4%",1.04 (166)
CRUC1AL,"First kill in won rounds
18.4%",1.10 (10)
Thomas,"Total opening kills
2971",
Thomas,"Total opening deaths
2699",
Thomas,"Opening kill ratio
1.10",
Thomas,"Opening kill rating
1.01",
Thomas,"Team win percent after first kill
74.1%",
Thomas,"First kill in won rounds
14.1%",Career
Thomas,"First kill in won rounds
14.1%",1.02 (1149)
Thomas,"First kill in won rounds
14.1%",1.02 (1025)
Thomas,"First kill in won rounds
14.1%",1.02 (124)
Thomas,"First kill in won rounds
14.1%",0.82 (10)
SunPayus,"First kill in won rounds
18.4%",1.01 (897)
SunPayus,"First kill in won rounds
18.4%",1.03 (588)
SunPayus,"First kill in won rounds
18.4%",0.98 (309)
SunPayus,"First kill in won rounds
18.4%",0.94 (35)
mir,"Total opening kills
3488",
mir,"Total opening deaths
2861",
mir,"Opening kill ratio
1.22",
mir,"Opening kill rating
1.09",
mir,"Team win percent after first kill
74.3%",
mir,"First kill in won rounds
16.4%",Career
mir,"First kill in won rounds
16.4%",1.09 (1150)
mir,"First kill in won rounds
16.4%",1.11 (888)
mir,"First kill in won rounds
16.4%",1.05 (262)
mir,"First kill in won rounds
16.4%",0.95 (24)
hades,"Total opening kills
2982",
hades,"Total opening deaths
1848",
hades,"Opening kill ratio
1.61",
hades,"First kill in won rounds
17.1%",1.09 (948)
hades,"First kill in won rounds
17.1%",1.11 (772)
Goofy,"Total opening kills
3981",
Goofy,"Total opening deaths
4336",
Goofy,"Team win percent after first kill
71.5%",
Goofy,"First kill in won rounds
14.2%",1.01 (1464)
Goofy,"First kill in won rounds
14.2%",1.01 (1340)
KEi,"Total opening kills
3451",
KEi,"Total opening deaths
3369",
KEi,"First kill in won rounds
18.1%",1.05 (1001)
KEi,"First kill in won rounds
18.1%",1.05 (945)
Kylar,"Total opening kills
2296",
Kylar,"Total opening deaths
2383",
Kylar,"First kill in won rounds
12.6%",1.01 (947)
Kylar,"First kill in won rounds
12.6%",1.02 (895)
KSCERATO,"Total opening kills
2455",
KSCERATO,"Total opening deaths
1731",
KSCERATO,"First kill in won rounds
12.2%",1.14 (1083)
KSCERATO,"First kill in won rounds
12.2%",1.14 (388)
FalleN,"Total opening kills
5355",
FalleN,"Total opening deaths
3728",
FalleN,"Team win percent after first kill
73.6%",
FalleN,"First kill in won rounds
15.9%",Career
FalleN,"First kill in won rounds
15.9%",1.06 (1760)
FalleN,"First kill in won rounds
15.9%",1.08 (822)
FalleN,"First kill in won rounds
15.9%",1.04 (938)
FalleN,"First kill in won rounds
15.9%",1.00 (109)
arT,"Total opening kills
5136",
arT,"Total opening deaths
5130",
arT,"First kill in won rounds
23.3%",0.99 (1162)
arT,"First kill in won rounds
23.3%",0.94 (398)
chelo,"Total opening kills
3312",
chelo,"Total opening deaths
3164",
chelo,"First kill in won rounds
16.4%",Career
chelo,"First kill in won rounds
16.4%",1.05 (1093)
chelo,"First kill in won rounds
16.4%",1.07 (834)
chelo,"First kill in won rounds
16.4%",1.00 (259)
chelo,"First kill in won rounds
16.4%",0.94 (17)
yuurih,"Total opening kills
2979",
yuurih,"Total opening deaths
2192",
yuurih,"First kill in won rounds
13.8%",1.11 (1176)
yuurih,"First kill in won rounds
13.8%",1.05 (394)
Rainwaker,"Total opening kills
3346",
Rainwaker,"Total opening deaths
3106",
Rainwaker,"Opening kill ratio
1.08",
Rainwaker,"Opening kill rating
0.96",
Rainwaker,"Team win percent after first kill
71.6%",
Rainwaker,"First kill in won rounds
12.0%",Career
Rainwaker,"First kill in won rounds
12.0%",1.06 (1440)
Rainwaker,"First kill in won rounds
12.0%",1.06 (1358)
Rainwaker,"First kill in won rounds
12.0%",0.99 (82)
Rainwaker,"First kill in won rounds
12.0%",-
drop,"Total opening deaths
829",
drop,"First kill in won rounds
11.0%",0.93 (363)
drop,"First kill in won rounds
11.0%",0.89 (188)
saffee,"Total opening kills
1777",
saffee,"Total opening deaths
1192",
saffee,"First kill in won rounds
16.8%",1.15 (568)
saffee,"First kill in won rounds
16.8%",1.08 (198)
exit,"Total opening kills
1886",
exit,"Total opening deaths
1521",
exit,"First kill in won rounds
9.8%",1.08 (1052)
exit,"First kill in won rounds
9.8%",1.01 (222)
insani,"Total opening kills
994",
insani,"Total opening deaths
924",
insani,"Team win percent after first kill
72.3%",
insani,"First kill in won rounds
16.7%",Career
insani,"First kill in won rounds
16.7%",1.07 (309)
insani,"First kill in won rounds
16.7%",1.09 (251)
insani,"First kill in won rounds
16.7%",1.02 (58)
insani,"First kill in won rounds
16.7%",-
brnz4n,"Total opening kills
1476",
brnz4n,"Total opening deaths
1350",
brnz4n,"Opening kill ratio
1.09",
brnz4n,"First kill in won rounds
19.0%",1.04 (405)
brnz4n,"First kill in won rounds
19.0%",0.94 (99)
mhL,"Total opening kills
2648",
mhL,"Total opening deaths
1720",
mhL,"Opening kill ratio
1.54",
mhL,"Opening kill rating
1.14",
mhL,"Team win percent after first kill
75.3%",
mhL,"First kill in won rounds
18.0%",Career
mhL,"First kill in won rounds
18.0%",1.13 (813)
mhL,"First kill in won rounds
18.0%",1.13 (778)
mhL,"First kill in won rounds
18.0%",1.07 (35)
mhL,"First kill in won rounds
18.0%",-
NBK-,"Total opening kills
6433",
NBK-,"Total opening deaths
6875",
NBK-,"Opening kill ratio
0.94",
NBK-,"Opening kill rating
1.01",
NBK-,"Team win percent after first kill
74.6%",
NBK-,"First kill in won rounds
14.9%",Career
NBK-,"First kill in won rounds
14.9%",1.01 (2290)
NBK-,"First kill in won rounds
14.9%",1.00 (1403)
NBK-,"First kill in won rounds
14.9%",1.03 (887)
NBK-,"First kill in won rounds
14.9%",0.99 (103)
bodyy,"Total opening kills
4701",
bodyy,"Total opening deaths
4783",
bodyy,"Opening kill ratio
0.98",
bodyy,"Opening kill rating
1.04",
bodyy,"Team win percent after first kill
73.3%",
bodyy,"First kill in won rounds
15.8%",Career
bodyy,"First kill in won rounds
15.8%",0.99 (1587)
bodyy,"First kill in won rounds
15.8%",1.01 (1176)
bodyy,"First kill in won rounds
15.8%",0.95 (411)
bodyy,"First kill in won rounds
15.8%",0.92 (39)
roeJ,"Total opening kills
3814",
roeJ,"Total opening deaths
3496",
roeJ,"First kill in won rounds
18.3%",1.05 (1104)
roeJ,"First kill in won rounds
18.3%",1.07 (820)
afro,"Total opening kills
2679",
afro,"Total opening deaths
2069",
afro,"Opening kill ratio
1.29",
